,Track,Distance,Condish,Par Time
13,flemington,2800,good,176.47833333333332
14,flemington,2800,soft,180.55
15,flemington,2800,heavy,
16,flemington,1200,good,69.88166666666667
17,flemington,1200,soft,71.20222222222222
18,flemington,1200,heavy,71.53666666666668
19,flemington,1600,good,96.33097560975612
20,flemington,1600,soft,98.21000000000001
21,flemington,1600,heavy,
22,flemington,1800,good,109.63272727272728
23,flemington,1800,soft,111.74285714285715
24,flemington,1800,heavy,115.355
25,flemington,2600,good,164.18624999999997
26,flemington,2600,soft,167.13333333333333
27,flemington,2600,heavy,
28,flemington,2000,good,122.99439999999998
29,flemington,2000,soft,124.7009090909091
30,flemington,2000,heavy,
31,flemington,2500,good,157.76799999999997
32,flemington,2500,soft,160.88400000000001
33,flemington,2500,heavy,
34,flemington,3200,good,197.43
35,flemington,3200,soft,204.04
36,flemington,3200,heavy,
37,flemington,2510,good,156.67000000000002
38,flemington,2510,soft,
39,flemington,2510,heavy,
40,flemington,2550,good,
41,flemington,2550,soft,
42,flemington,2550,heavy,165.75
43,flemington,1420,good,
44,flemington,1420,soft,86.20750000000001
45,flemington,1420,heavy,
46,flemington,1630,good,
47,flemington,1630,soft,99.555
48,flemington,1630,heavy,
49,flemington,1410,good,82.55
50,flemington,1410,soft,84.6125
51,flemington,1410,heavy,
52,flemington,1620,good,
53,flemington,1620,soft,98.66499999999999
54,flemington,1620,heavy,
55,flemington,2530,good,159.37
56,flemington,2530,soft,163.995
57,flemington,2530,heavy,
58,flemington,2540,good,
59,flemington,2540,soft,163.63
60,flemington,2540,heavy,
61,flemington,2520,good,
62,flemington,2520,soft,159.3
63,flemington,2520,heavy,
64,flemington,1610,good,
65,flemington,1610,soft,98.14
66,flemington,1610,heavy,
67,flemington,900,good,
68,flemington,900,soft,52.91
69,flemington,900,heavy,
70,flemington,1720,good,104.06
71,flemington,1720,soft,
72,flemington,1720,heavy,
,Track,Distance,Condish,Par Time
1,emerald,1200,good,70.95307692307694
2,emerald,1200,soft,73.22
3,emerald,1200,heavy,
4,emerald,1000,good,59.256
5,emerald,1000,soft,61.49333333333333
6,emerald,1000,heavy,
7,emerald,1280,good,76.57
8,emerald,1280,soft,77.71000000000001
9,emerald,1280,heavy,
10,emerald,1615,good,90.3781818181818
11,emerald,1615,soft,105.54
12,emerald,1615,heavy,
13,emerald,1100,good,64.30444444444446
14,emerald,1100,soft,65.78
15,emerald,1100,heavy,
16,emerald,1290,good,76.99333333333334
17,emerald,1290,soft,
18,emerald,1290,heavy,
19,emerald,1300,good,77.21266666666666
20,emerald,1300,soft,
21,emerald,1300,heavy,
22,emerald,1850,good,117.07
23,emerald,1850,soft,
24,emerald,1850,heavy,
,Track,Distance,Condish,Par Time
1,townsville,1000,good,57.06011764705883
2,townsville,1000,soft,57.12416666666667
3,townsville,1000,heavy,57.07
4,townsville,1400,good,83.31361702127658
5,townsville,1400,soft,83.784
6,townsville,1400,heavy,84.64
7,townsville,1200,good,70.62374999999999
8,townsville,1200,soft,70.43
9,townsville,1200,heavy,70.955
10,townsville,1609,good,97.9279166666667
11,townsville,1609,soft,98.04500000000002
12,townsville,1609,heavy,99.77333333333333
13,townsville,1300,good,77.84791666666665
14,townsville,1300,soft,78.715
15,townsville,1300,heavy,
16,townsville,2000,good,122.75
17,townsville,2000,soft,125.59
18,townsville,2000,heavy,
19,townsville,1900,good,116.50999999999999
20,townsville,1900,soft,118.95
21,townsville,1900,heavy,
,Track,Distance,Condish,Par Time
1,moruya,1425,good,85.82037037037036
2,moruya,1425,soft,86.81461538461538
3,moruya,1425,heavy,87.01400000000001
4,moruya,1010,good,58.99375
5,moruya,1010,soft,59.70666666666667
6,moruya,1010,heavy,59.99066666666666
7,moruya,1200,good,71.13999999999999
8,moruya,1200,soft,71.80312500000001
9,moruya,1200,heavy,72.65769230769232
10,moruya,1650,good,101.05235294117647
11,moruya,1650,soft,101.78
12,moruya,1650,heavy,103.12181818181817
13,moruya,1300,good,77.68357142857143
14,moruya,1300,soft,78.68666666666667
15,moruya,1300,heavy,79.685
16,moruya,920,good,53.505
17,moruya,920,soft,54.155
18,moruya,920,heavy,54.445
19,moruya,2000,good,126.63499999999999
20,moruya,2000,soft,129.04
21,moruya,2000,heavy,127.2
22,moruya,1000,good,
23,moruya,1000,soft,
24,moruya,1000,heavy,58.69
25,moruya,930,good,53.68
26,moruya,930,soft,53.8525
27,moruya,930,heavy,54.68
28,moruya,1310,good,78.86333333333333
29,moruya,1310,soft,78.39
30,moruya,1310,heavy,80.7
31,moruya,1660,good,101.48
32,moruya,1660,soft,101.28
33,moruya,1660,heavy,105.58
34,moruya,1020,good,59.20625
35,moruya,1020,soft,59.91
36,moruya,1020,heavy,60.99
37,moruya,1435,good,85.96285714285713
38,moruya,1435,soft,87.235
39,moruya,1435,heavy,88.99600000000001
40,moruya,2010,good,126.17500000000001
41,moruya,2010,soft,
42,moruya,2010,heavy,130.06
43,moruya,1210,good,71.52
44,moruya,1210,soft,71.75999999999999
45,moruya,1210,heavy,73.405
46,moruya,1640,good,99.44999999999999
47,moruya,1640,soft,98.9
48,moruya,1640,heavy,
49,moruya,1400,good,
50,moruya,1400,soft,83.185
51,moruya,1400,heavy,
,Track,Distance,Condish,Par Time
1,bordertown,1100,good,65.34777777777776
2,bordertown,1100,soft,66.29333333333334
3,bordertown,1100,heavy,67.64750000000001
4,bordertown,1300,good,78.94884615384618
5,bordertown,1300,soft,79.815625
6,bordertown,1300,heavy,81.048
7,bordertown,2000,good,125.72827586206898
8,bordertown,2000,soft,127.81499999999998
9,bordertown,2000,heavy,130.805
10,bordertown,1550,good,95.7315
11,bordertown,1550,soft,97.54526315789474
12,bordertown,1550,heavy,99.21285714285715
13,bordertown,1000,good,58.82875
14,bordertown,1000,soft,60.33111111111111
15,bordertown,1000,heavy,61.65
16,bordertown,1200,good,71.62857142857143
17,bordertown,1200,soft,73.47333333333334
18,bordertown,1200,heavy,74.72
,Track,Distance,Condish,Par Time
1,kalgoorlie,1100,good,64.87118644067797
2,kalgoorlie,1100,soft,64.99999999999999
3,kalgoorlie,1100,heavy,
4,kalgoorlie,1400,good,84.58926470588234
5,kalgoorlie,1400,soft,85.26125
6,kalgoorlie,1400,heavy,
7,kalgoorlie,1760,good,108.57473684210524
8,kalgoorlie,1760,soft,109.41499999999999
9,kalgoorlie,1760,heavy,
10,kalgoorlie,1200,good,71.33866666666664
11,kalgoorlie,1200,soft,71.70357142857141
12,kalgoorlie,1200,heavy,
13,kalgoorlie,1300,good,77.77571428571429
14,kalgoorlie,1300,soft,78.32166666666666
15,kalgoorlie,1300,heavy,
16,kalgoorlie,1600,good,98.28999999999998
17,kalgoorlie,1600,soft,99.10000000000001
18,kalgoorlie,1600,heavy,
19,kalgoorlie,2100,good,132.01666666666665
20,kalgoorlie,2100,soft,132.05
21,kalgoorlie,2100,heavy,
22,kalgoorlie,1621,good,100.91333333333334
23,kalgoorlie,1621,soft,99.43666666666667
24,kalgoorlie,1621,heavy,
25,kalgoorlie,1612,good,98.265
26,kalgoorlie,1612,soft,
27,kalgoorlie,1612,heavy,
28,kalgoorlie,2140,good,136.68
29,kalgoorlie,2140,soft,
30,kalgoorlie,2140,heavy,
31,kalgoorlie,1607,good,98.11
32,kalgoorlie,1607,soft,
33,kalgoorlie,1607,heavy,
34,kalgoorlie,1602,good,98.0625
35,kalgoorlie,1602,soft,
36,kalgoorlie,1602,heavy,
37,kalgoorlie,2200,good,
38,kalgoorlie,2200,soft,137.22
39,kalgoorlie,2200,heavy,
40,kalgoorlie,1606,good,97.91
41,kalgoorlie,1606,soft,99.24000000000001
42,kalgoorlie,1606,heavy,
43,kalgoorlie,2105,good,131.73
44,kalgoorlie,2105,soft,
45,kalgoorlie,2105,heavy,
46,kalgoorlie,1617,good,100.50999999999999
47,kalgoorlie,1617,soft,
48,kalgoorlie,1617,heavy,
,Track,Distance,Condish,Par Time
1,dalby,800,good,45.50068965517241
2,dalby,800,soft,46.26
3,dalby,800,heavy,
4,dalby,1200,good,70.76093023255814
5,dalby,1200,soft,71.63611111111112
6,dalby,1200,heavy,
7,dalby,2000,good,124.51750000000001
8,dalby,2000,soft,125.62
9,dalby,2000,heavy,
10,dalby,1000,good,57.64925925925926
11,dalby,1000,soft,59.37125
12,dalby,1000,heavy,
13,dalby,1100,good,64.37787878787881
14,dalby,1100,soft,64.61857142857143
15,dalby,1100,heavy,
16,dalby,1400,good,83.78696969696966
17,dalby,1400,soft,85.25913043478259
18,dalby,1400,heavy,
19,dalby,1788,good,111.39076923076924
20,dalby,1788,soft,112.67142857142858
21,dalby,1788,heavy,
22,dalby,1300,good,78.07
23,dalby,1300,soft,76.18
24,dalby,1300,heavy,
,Track,Distance,Condish,Par Time
1,goulburn,2100,good,133.04333333333332
2,goulburn,2100,soft,134.02333333333334
3,goulburn,2100,heavy,
4,goulburn,1000,good,57.63352941176471
5,goulburn,1000,soft,58.92862068965517
6,goulburn,1000,heavy,59.839333333333336
7,goulburn,1600,good,96.21684210526318
8,goulburn,1600,soft,98.08684210526316
9,goulburn,1600,heavy,100.079
10,goulburn,1200,good,71.13045454545455
11,goulburn,1200,soft,72.37238095238096
12,goulburn,1200,heavy,73.385
13,goulburn,1400,good,83.74900000000001
14,goulburn,1400,soft,85.14863636363634
15,goulburn,1400,heavy,86.90333333333331
16,goulburn,1300,good,77.93875
17,goulburn,1300,soft,79.7290909090909
18,goulburn,1300,heavy,80.21857142857142
19,goulburn,2145,good,136.98
20,goulburn,2145,soft,135.62
21,goulburn,2145,heavy,
22,goulburn,1500,good,90.38000000000001
23,goulburn,1500,soft,91.51833333333333
24,goulburn,1500,heavy,93.595
25,goulburn,2125,good,
26,goulburn,2125,soft,137.85
27,goulburn,2125,heavy,
28,goulburn,2150,good,
29,goulburn,2150,soft,139.12
30,goulburn,2150,heavy,138.17000000000002
31,goulburn,2140,good,
32,goulburn,2140,soft,137.04
33,goulburn,2140,heavy,
34,goulburn,900,good,
35,goulburn,900,soft,52.6175
36,goulburn,900,heavy,53.81
37,goulburn,1215,good,
38,goulburn,1215,soft,
39,goulburn,1215,heavy,73.46000000000001
40,goulburn,1315,good,
41,goulburn,1315,soft,
42,goulburn,1315,heavy,82.01
43,goulburn,1515,good,
44,goulburn,1515,soft,
45,goulburn,1515,heavy,93.61
46,goulburn,1615,good,
47,goulburn,1615,soft,
48,goulburn,1615,heavy,100.51
49,goulburn,1100,good,
50,goulburn,1100,soft,66.24
51,goulburn,1100,heavy,
,Track,Distance,Condish,Par Time
1,tuncurry,2100,good,133.30785714285716
2,tuncurry,2100,soft,136.3175
3,tuncurry,2100,heavy,137.164
4,tuncurry,1000,good,58.22407407407408
5,tuncurry,1000,soft,59.301538461538456
6,tuncurry,1000,heavy,59.54625
7,tuncurry,1300,good,78.18
8,tuncurry,1300,soft,79.91000000000001
9,tuncurry,1300,heavy,82.795
10,tuncurry,1500,good,92.85666666666667
11,tuncurry,1500,soft,93.72200000000001
12,tuncurry,1500,heavy,92.9
13,tuncurry,1200,good,71.76772727272727
14,tuncurry,1200,soft,73.296
15,tuncurry,1200,heavy,72.59142857142858
16,tuncurry,1400,good,85.19103448275864
17,tuncurry,1400,soft,86.69000000000001
18,tuncurry,1400,heavy,87.37
19,tuncurry,920,good,
20,tuncurry,920,soft,
21,tuncurry,920,heavy,54.44
22,tuncurry,1600,good,97.84111111111112
23,tuncurry,1600,soft,99.83999999999999
24,tuncurry,1600,heavy,98.475
,Track,Distance,Condish,Par Time
1,orange,1400,good,83.30810810810813
2,orange,1400,soft,84.79095238095238
3,orange,1400,heavy,86.785
4,orange,1000,good,57.64358208955223
5,orange,1000,soft,58.852580645161275
6,orange,1000,heavy,59.84
7,orange,1280,good,75.718
8,orange,1280,soft,77.32699999999998
9,orange,1280,heavy,78.775
10,orange,1600,good,96.6394285714286
11,orange,1600,soft,98.14266666666667
12,orange,1600,heavy,100.135
13,orange,2100,good,129.84499999999997
14,orange,2100,soft,132.48857142857145
15,orange,2100,heavy,135.245
16,orange,1300,good,76.88884615384615
17,orange,1300,soft,78.32583333333332
18,orange,1300,heavy,78.1
19,orange,1100,good,63.3
20,orange,1100,soft,
21,orange,1100,heavy,
,Track,Distance,Condish,Par Time
1,sandown-lakeside,1500,good,91.11333333333333
2,sandown-lakeside,1500,soft,93.4275
3,sandown-lakeside,1500,heavy,
4,sandown-lakeside,1200,good,71.49904761904763
5,sandown-lakeside,1200,soft,72.88312499999999
6,sandown-lakeside,1200,heavy,74.59947368421052
7,sandown-lakeside,1600,good,97.593
8,sandown-lakeside,1600,soft,99.43666666666665
9,sandown-lakeside,1600,heavy,101.54454545454546
10,sandown-lakeside,2100,good,132.82333333333332
11,sandown-lakeside,2100,soft,134.98304347826087
12,sandown-lakeside,2100,heavy,137.55
13,sandown-lakeside,1400,good,84.63368421052633
14,sandown-lakeside,1400,soft,86.37518518518519
15,sandown-lakeside,1400,heavy,88.05666666666667
16,sandown-lakeside,1300,good,78.43652173913043
17,sandown-lakeside,1300,soft,79.99038461538461
18,sandown-lakeside,1300,heavy,81.525
19,sandown-lakeside,2400,good,151.645
20,sandown-lakeside,2400,soft,156.32333333333332
21,sandown-lakeside,2400,heavy,157.4
22,sandown-lakeside,4200,good,307.2
23,sandown-lakeside,4200,soft,314.065
24,sandown-lakeside,4200,heavy,
25,sandown-lakeside,3400,good,240.23333333333335
26,sandown-lakeside,3400,soft,247.84
27,sandown-lakeside,3400,heavy,249.67
28,sandown-lakeside,3900,good,275.95750000000004
29,sandown-lakeside,3900,soft,
30,sandown-lakeside,3900,heavy,287.71000000000004
31,sandown-lakeside,3000,good,196.21
32,sandown-lakeside,3000,soft,
33,sandown-lakeside,3000,heavy,
,Track,Distance,Condish,Par Time
1,murtoa,1600,good,97.66454545454548
2,murtoa,1600,soft,98.55333333333333
3,murtoa,1600,heavy,101.3
4,murtoa,1200,good,71.51
5,murtoa,1200,soft,72.11500000000001
6,murtoa,1200,heavy,74.44555555555557
7,murtoa,1100,good,65.107
8,murtoa,1100,soft,65.45923076923077
9,murtoa,1100,heavy,67.80875
10,murtoa,2050,good,127.34200000000001
11,murtoa,2050,soft,129.2842857142857
12,murtoa,2050,heavy,133.93375
,Track,Distance,Condish,Par Time
1,belmont,1200,good,72.17999999999999
2,belmont,1200,soft,72.99816326530613
3,belmont,1200,heavy,74.83428571428571
4,belmont,1000,good,58.769999999999996
5,belmont,1000,soft,59.394
6,belmont,1000,heavy,60.736000000000004
7,belmont,1650,good,102.07062500000002
8,belmont,1650,soft,102.67692307692309
9,belmont,1650,heavy,
10,belmont,1400,good,85.0258620689655
11,belmont,1400,soft,86.14631578947368
12,belmont,1400,heavy,89.16666666666667
13,belmont,2100,good,133.14499999999998
14,belmont,2100,soft,134.13333333333333
15,belmont,2100,heavy,139.43333333333337
16,belmont,1300,good,79.039375
17,belmont,1300,soft,79.29153846153847
18,belmont,1300,heavy,81.45750000000001
19,belmont,1600,good,98.40124999999999
20,belmont,1600,soft,99.48642857142855
21,belmont,1600,heavy,102.44200000000001
22,belmont,2000,good,125.96
23,belmont,2000,soft,127.48285714285713
24,belmont,2000,heavy,
25,belmont,1700,good,105.446
26,belmont,1700,soft,108.01
27,belmont,1700,heavy,109.985
28,belmont,2200,good,139.22888888888892
29,belmont,2200,soft,139.10000000000002
30,belmont,2200,heavy,146.02
,Track,Distance,Condish,Par Time
1,rockhampton,1400,good,83.32200000000002
2,rockhampton,1400,soft,83.30538461538461
3,rockhampton,1400,heavy,
4,rockhampton,1500,good,89.01769230769231
5,rockhampton,1500,soft,89.75375
6,rockhampton,1500,heavy,
7,rockhampton,1200,good,66.41904761904763
8,rockhampton,1200,soft,70.52846153846153
9,rockhampton,1200,heavy,
10,rockhampton,1811,good,
11,rockhampton,1811,soft,110.37
12,rockhampton,1811,heavy,
13,rockhampton,1050,good,60.266000000000005
14,rockhampton,1050,soft,60.73875
15,rockhampton,1050,heavy,
16,rockhampton,1300,good,76.42608695652174
17,rockhampton,1300,soft,76.88588235294117
18,rockhampton,1300,heavy,
19,rockhampton,1600,good,96.1909090909091
20,rockhampton,1600,soft,96.11076923076924
21,rockhampton,1600,heavy,
22,rockhampton,1100,good,63.353125000000006
23,rockhampton,1100,soft,63.851176470588236
24,rockhampton,1100,heavy,
25,rockhampton,1819,good,
26,rockhampton,1819,soft,110.67
27,rockhampton,1819,heavy,
28,rockhampton,2212,good,
29,rockhampton,2212,soft,137.75
30,rockhampton,2212,heavy,
31,rockhampton,1800,good,109.49
32,rockhampton,1800,soft,109.07
33,rockhampton,1800,heavy,
34,rockhampton,2213,good,
35,rockhampton,2213,soft,138.21
36,rockhampton,2213,heavy,
,Track,Distance,Condish,Par Time
1,traralgon,1900,good,120.21000000000001
2,traralgon,1900,soft,121.87700000000002
3,traralgon,1900,heavy,125.52
4,traralgon,1100,good,64.88896551724139
5,traralgon,1100,soft,65.91857142857143
6,traralgon,1100,heavy,68.42
7,traralgon,1430,good,86.78875
8,traralgon,1430,soft,88.386
9,traralgon,1430,heavy,91.39333333333333
,Track,Distance,Condish,Par Time
1,mornington,1200,good,71.57439024390243
2,mornington,1200,soft,72.47666666666667
3,mornington,1200,heavy,73.24125000000001
4,mornington,1500,good,92.16833333333332
5,mornington,1500,soft,93.08428571428573
6,mornington,1500,heavy,94.67
7,mornington,2040,good,130.175
8,mornington,2040,soft,
9,mornington,2040,heavy,
10,mornington,1000,good,58.84421052631578
11,mornington,1000,soft,59.68185185185185
12,mornington,1000,heavy,60.5575
13,mornington,2000,good,127.91136363636365
14,mornington,2000,soft,128.734
15,mornington,2000,heavy,
16,mornington,2050,good,130.905
17,mornington,2050,soft,133.20333333333335
18,mornington,2050,heavy,134.87
19,mornington,2030,good,128.07
20,mornington,2030,soft,
21,mornington,2030,heavy,
22,mornington,2400,good,154.12400000000002
23,mornington,2400,soft,151.95
24,mornington,2400,heavy,153.45
25,mornington,1600,good,97.74888888888887
26,mornington,1600,soft,100.3
27,mornington,1600,heavy,99.80333333333334
28,mornington,2450,good,156.31
29,mornington,2450,soft,159.48
30,mornington,2450,heavy,
31,mornington,3070,good,
32,mornington,3070,soft,209.81
33,mornington,3070,heavy,
34,mornington,2020,good,126.35
35,mornington,2020,soft,
36,mornington,2020,heavy,
37,mornington,2045,good,128.92
38,mornington,2045,soft,
39,mornington,2045,heavy,
40,mornington,2460,good,156.90333333333334
41,mornington,2460,soft,160.5575
42,mornington,2460,heavy,
43,mornington,3080,good,196.91
44,mornington,3080,soft,
45,mornington,3080,heavy,200.93
46,mornington,2430,good,154.51
47,mornington,2430,soft,
48,mornington,2430,heavy,
49,mornington,2415,good,
50,mornington,2415,soft,
51,mornington,2415,heavy,154.245
52,mornington,2015,good,
53,mornington,2015,soft,
54,mornington,2015,heavy,129.98
,Track,Distance,Condish,Par Time
1,kembla-grange,1500,good,90.18733333333333
2,kembla-grange,1500,soft,91.712
3,kembla-grange,1500,heavy,93.93
4,kembla-grange,1000,good,56.90421052631578
5,kembla-grange,1000,soft,58.15478260869565
6,kembla-grange,1000,heavy,59.35
7,kembla-grange,1400,good,83.36363636363636
8,kembla-grange,1400,soft,85.0190909090909
9,kembla-grange,1400,heavy,86.95833333333333
10,kembla-grange,1600,good,95.9511111111111
11,kembla-grange,1600,soft,97.91625000000002
12,kembla-grange,1600,heavy,100.00500000000001
13,kembla-grange,1200,good,69.82062499999999
14,kembla-grange,1200,soft,71.20233333333333
15,kembla-grange,1200,heavy,72.57882352941176
16,kembla-grange,2000,good,123.474
17,kembla-grange,2000,soft,125.40375
18,kembla-grange,2000,heavy,128.54999999999998
19,kembla-grange,1300,good,77.63375
20,kembla-grange,1300,soft,78.71400000000001
21,kembla-grange,1300,heavy,81.25
22,kembla-grange,2400,good,151.695
23,kembla-grange,2400,soft,
24,kembla-grange,2400,heavy,
25,kembla-grange,1100,good,
26,kembla-grange,1100,soft,65.69
27,kembla-grange,1100,heavy,
,Track,Distance,Condish,Par Time
1,port-hedland,1600,good,98.43333333333332
2,port-hedland,1600,soft,
3,port-hedland,1600,heavy,
4,port-hedland,1300,good,78.02136363636363
5,port-hedland,1300,soft,
6,port-hedland,1300,heavy,
7,port-hedland,1200,good,71.37568181818182
8,port-hedland,1200,soft,
9,port-hedland,1200,heavy,
10,port-hedland,2200,good,134.60999999999999
11,port-hedland,2200,soft,
12,port-hedland,2200,heavy,
13,port-hedland,1400,good,85.61521739130436
14,port-hedland,1400,soft,
15,port-hedland,1400,heavy,
16,port-hedland,2050,good,127.71
17,port-hedland,2050,soft,
18,port-hedland,2050,heavy,
,Track,Distance,Condish,Par Time
1,cairns,940,good,
2,cairns,940,soft,55.115
3,cairns,940,heavy,
4,cairns,1250,good,73.94833333333335
5,cairns,1250,soft,74.57777777777777
6,cairns,1250,heavy,75.6225
7,cairns,1400,good,83.895
8,cairns,1400,soft,84.07869565217392
9,cairns,1400,heavy,86.72
10,cairns,950,good,54.83775510204082
11,cairns,950,soft,55.39771428571429
12,cairns,950,heavy,56.095
13,cairns,1500,good,89.17555555555555
14,cairns,1500,soft,89.785
15,cairns,1500,heavy,92.34
16,cairns,875,good,50.96333333333333
17,cairns,875,soft,50.17666666666667
18,cairns,875,heavy,
19,cairns,1900,good,115.66
20,cairns,1900,soft,117.9525
21,cairns,1900,heavy,
22,cairns,2100,good,129.23
23,cairns,2100,soft,129.895
24,cairns,2100,heavy,
25,cairns,900,good,
26,cairns,900,soft,
27,cairns,900,heavy,
